onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ks_fifths	ts_beats	ts_beat_type	measureNumberWithSuffix	onset_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	is_downbeat	downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label	note_degree
1922	2	961.0	961	1.0	1	241	4	2	2	241	480.5	E4	64	True	E	0	1/4	1.5	False	0	Cello	1	241	2.0	355	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1924	4	962.0	962	2.0	2	241	4	2	2	241	481.0	A4	69	True	A	0	1/2	2.0	True	2	Cello	1	241	2.0	356	I	True	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	I	True	4
1924	4	962.0	962	2.0	2	241	4	2	2	241	481.0	A3	57	True	A	0	1/2	2.0	True	2	Cello	1	241	2.0	356	I	True	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	I	True	4
1924	2	962.0	962	1.0	1	241	4	2	2	241	481.0	B3	59	True	B	0	1/2	2.0	True	2	Cello	1	241	2.0	356	I	True	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	I	True	5
1926	2	963.0	963	1.0	1	241	4	2	2	241	481.5	B3	59	True	B	0	3/4	2.5	False	0	Cello	1	241	2.0	356	I	False	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	I	True	5
1928	4	964.0	964	2.0	2	242	4	2	2	242	482.0	B4	71	True	B	0	0	1.0	True	1	Cello	1	242	2.0	357	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	5
1928	4	964.0	964	2.0	2	242	4	2	2	242	482.0	B3	59	True	B	0	0	1.0	True	1	Cello	1	242	2.0	357	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	5
1928	2	964.0	964	1.0	1	242	4	2	2	242	482.0	E3	52	True	E	0	0	1.0	True	1	Cello	1	242	2.0	357	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1930	2	965.0	965	1.0	1	242	4	2	2	242	482.5	E4	64	True	E	0	1/4	1.5	False	0	Cello	1	242	2.0	357	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1932	4	966.0	966	2.0	2	242	4	2	2	242	483.0	E5	76	True	E	0	1/2	2.0	True	2	Cello	1	242	2.0	358	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	1
1932	4	966.0	966	2.0	2	242	4	2	2	242	483.0	E4	64	True	E	0	1/2	2.0	True	2	Cello	1	242	2.0	358	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	1
1932	2	966.0	966	1.0	1	242	4	2	2	242	483.0	B3	59	True	B	0	1/2	2.0	True	2	Cello	1	242	2.0	358	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	5
1934	2	967.0	967	1.0	1	242	4	2	2	242	483.5	B3	59	True	B	0	3/4	2.5	False	0	Cello	1	242	2.0	358	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	5
1936	2	968.0	968	1.0	1	243	4	2	2	243	484.0	F#5	78	True	F	1	0	1.0	True	1	Cello	1	243	4.0	359	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	2
1936	2	968.0	968	1.0	1	243	4	2	2	243	484.0	F#4	66	True	F	1	0	1.0	True	1	Cello	1	243	4.0	359	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	2
1936	2	968.0	968	1.0	1	243	4	2	2	243	484.0	E3	52	True	E	0	0	1.0	True	1	Cello	1	243	4.0	359	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1938	2	969.0	969	1.0	1	243	4	2	2	243	484.5	G#5	80	True	G	1	1/4	1.5	False	0	Cello	1	243	4.0	359	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	3
1938	2	969.0	969	1.0	1	243	4	2	2	243	484.5	G#4	68	True	G	1	1/4	1.5	False	0	Cello	1	243	4.0	359	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	3
1938	2	969.0	969	1.0	1	243	4	2	2	243	484.5	E4	64	True	E	0	1/4	1.5	False	0	Cello	1	243	4.0	359	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1940	2	970.0	970	1.0	1	243	4	2	2	243	485.0	A5	81	True	A	0	1/2	2.0	True	2	Cello	1	243	4.0	359	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	4
1940	2	970.0	970	1.0	1	243	4	2	2	243	485.0	A4	69	True	A	0	1/2	2.0	True	2	Cello	1	243	4.0	359	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	4
1940	2	970.0	970	1.0	1	243	4	2	2	243	485.0	B3	59	True	B	0	1/2	2.0	True	2	Cello	1	243	4.0	359	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	5
1942	2	971.0	971	1.0	1	243	4	2	2	243	485.5	F#5	78	True	F	1	3/4	2.5	False	0	Cello	1	243	4.0	359	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	2
1942	2	971.0	971	1.0	1	243	4	2	2	243	485.5	F#4	66	True	F	1	3/4	2.5	False	0	Cello	1	243	4.0	359	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	2
1942	2	971.0	971	1.0	1	243	4	2	2	243	485.5	B3	59	True	B	0	3/4	2.5	False	0	Cello	1	243	4.0	359	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	5
1944	2	972.0	972	1.0	1	244	4	2	2	244	486.0	E5	76	True	E	0	0	1.0	True	1	Cello	1	244	2.0	360	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1944	2	972.0	972	1.0	1	244	4	2	2	244	486.0	E4	64	True	E	0	0	1.0	True	1	Cello	1	244	2.0	360	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1944	2	972.0	972	1.0	1	244	4	2	2	244	486.0	E3	52	True	E	0	0	1.0	True	1	Cello	1	244	2.0	360	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1946	2	973.0	973	1.0	1	244	4	2	2	244	486.5	E4	64	True	E	0	1/4	1.5	False	0	Cello	1	244	2.0	360	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1948	2	974.0	974	1.0	1	244	4	2	2	244	487.0	B3	59	True	B	0	1/2	2.0	True	2	Cello	1	244	2.0	361	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	5
1950	2	975.0	975	1.0	1	244	4	2	2	244	487.5	B3	59	True	B	0	3/4	2.5	False	0	Cello	1	244	2.0	361	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	5
1950	2	975.0	975	1.0	1	244	4	2	2	244	487.5	B2	47	True	B	0	3/4	2.5	False	0	Cello	1	244	2.0	361	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	5
1952	4	976.0	976	2.0	2	245	4	2	2	245	488.0	G#4	68	True	G	1	0	1.0	True	1	Cello	1	245	2.0	362	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	3
1952	4	976.0	976	2.0	2	245	4	2	2	245	488.0	G#3	56	True	G	1	0	1.0	True	1	Cello	1	245	2.0	362	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	3
1952	2	976.0	976	1.0	1	245	4	2	2	245	488.0	E3	52	True	E	0	0	1.0	True	1	Cello	1	245	2.0	362	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1952	2	976.0	976	1.0	1	245	4	2	2	245	488.0	E2	40	True	E	0	0	1.0	True	1	Cello	1	245	2.0	362	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1954	2	977.0	977	1.0	1	245	4	2	2	245	488.5	E4	64	True	E	0	1/4	1.5	False	0	Cello	1	245	2.0	362	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1954	2	977.0	977	1.0	1	245	4	2	2	245	488.5	E3	52	True	E	0	1/4	1.5	False	0	Cello	1	245	2.0	362	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1956	4	978.0	978	2.0	2	245	4	2	2	245	489.0	A4	69	True	A	0	1/2	2.0	True	2	Cello	1	245	2.0	363	I	True	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	I	True	4
1956	4	978.0	978	2.0	2	245	4	2	2	245	489.0	A3	57	True	A	0	1/2	2.0	True	2	Cello	1	245	2.0	363	I	True	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	I	True	4
1956	2	978.0	978	1.0	1	245	4	2	2	245	489.0	B3	59	True	B	0	1/2	2.0	True	2	Cello	1	245	2.0	363	I	True	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	I	True	5
1956	2	978.0	978	1.0	1	245	4	2	2	245	489.0	B2	47	True	B	0	1/2	2.0	True	2	Cello	1	245	2.0	363	I	True	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	I	True	5
1958	2	979.0	979	1.0	1	245	4	2	2	245	489.5	B3	59	True	B	0	3/4	2.5	False	0	Cello	1	245	2.0	363	I	False	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	I	True	5
1958	2	979.0	979	1.0	1	245	4	2	2	245	489.5	B2	47	True	B	0	3/4	2.5	False	0	Cello	1	245	2.0	363	I	False	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	I	True	5
1960	4	980.0	980	2.0	2	246	4	2	2	246	490.0	B4	71	True	B	0	0	1.0	True	1	Cello	1	246	2.0	364	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	5
1960	4	980.0	980	2.0	2	246	4	2	2	246	490.0	B3	59	True	B	0	0	1.0	True	1	Cello	1	246	2.0	364	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	5
1960	2	980.0	980	1.0	1	246	4	2	2	246	490.0	E3	52	True	E	0	0	1.0	True	1	Cello	1	246	2.0	364	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1960	2	980.0	980	1.0	1	246	4	2	2	246	490.0	E2	40	True	E	0	0	1.0	True	1	Cello	1	246	2.0	364	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1962	2	981.0	981	1.0	1	246	4	2	2	246	490.5	E4	64	True	E	0	1/4	1.5	False	0	Cello	1	246	2.0	364	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1962	2	981.0	981	1.0	1	246	4	2	2	246	490.5	E3	52	True	E	0	1/4	1.5	False	0	Cello	1	246	2.0	364	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1964	4	982.0	982	2.0	2	246	4	2	2	246	491.0	E5	76	True	E	0	1/2	2.0	True	2	Cello	1	246	2.0	365	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	1
1964	4	982.0	982	2.0	2	246	4	2	2	246	491.0	E4	64	True	E	0	1/2	2.0	True	2	Cello	1	246	2.0	365	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	1
1964	2	982.0	982	1.0	1	246	4	2	2	246	491.0	B3	59	True	B	0	1/2	2.0	True	2	Cello	1	246	2.0	365	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	5
1964	2	982.0	982	1.0	1	246	4	2	2	246	491.0	B2	47	True	B	0	1/2	2.0	True	2	Cello	1	246	2.0	365	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	5
1966	2	983.0	983	1.0	1	246	4	2	2	246	491.5	B3	59	True	B	0	3/4	2.5	False	0	Cello	1	246	2.0	365	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	5
1966	2	983.0	983	1.0	1	246	4	2	2	246	491.5	B2	47	True	B	0	3/4	2.5	False	0	Cello	1	246	2.0	365	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	5
1968	2	984.0	984	1.0	1	247	4	2	2	247	492.0	F#5	78	True	F	1	0	1.0	True	1	Cello	1	247	2.0	366	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	2
1968	2	984.0	984	1.0	1	247	4	2	2	247	492.0	F#4	66	True	F	1	0	1.0	True	1	Cello	1	247	2.0	366	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	2
1968	2	984.0	984	1.0	1	247	4	2	2	247	492.0	E3	52	True	E	0	0	1.0	True	1	Cello	1	247	2.0	366	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1968	2	984.0	984	1.0	1	247	4	2	2	247	492.0	E2	40	True	E	0	0	1.0	True	1	Cello	1	247	2.0	366	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1970	2	985.0	985	1.0	1	247	4	2	2	247	492.5	G#5	80	True	G	1	1/4	1.5	False	0	Cello	1	247	2.0	366	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	3
1970	2	985.0	985	1.0	1	247	4	2	2	247	492.5	G#4	68	True	G	1	1/4	1.5	False	0	Cello	1	247	2.0	366	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	3
1970	2	985.0	985	1.0	1	247	4	2	2	247	492.5	E4	64	True	E	0	1/4	1.5	False	0	Cello	1	247	2.0	366	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1970	2	985.0	985	1.0	1	247	4	2	2	247	492.5	E3	52	True	E	0	1/4	1.5	False	0	Cello	1	247	2.0	366	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1972	2	986.0	986	1.0	1	247	4	2	2	247	493.0	A5	81	True	A	0	1/2	2.0	True	2	Cello	1	247	2.0	367	I	True	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	I	True	4
1972	2	986.0	986	1.0	1	247	4	2	2	247	493.0	A4	69	True	A	0	1/2	2.0	True	2	Cello	1	247	2.0	367	I	True	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	I	True	4
1972	2	986.0	986	1.0	1	247	4	2	2	247	493.0	B3	59	True	B	0	1/2	2.0	True	2	Cello	1	247	2.0	367	I	True	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	I	True	5
1972	2	986.0	986	1.0	1	247	4	2	2	247	493.0	B2	47	True	B	0	1/2	2.0	True	2	Cello	1	247	2.0	367	I	True	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	I	True	5
1974	2	987.0	987	1.0	1	247	4	2	2	247	493.5	F#5	78	True	F	1	3/4	2.5	False	0	Cello	1	247	2.0	367	I	False	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	I	True	2
1974	2	987.0	987	1.0	1	247	4	2	2	247	493.5	F#4	66	True	F	1	3/4	2.5	False	0	Cello	1	247	2.0	367	I	False	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	I	True	2
1974	2	987.0	987	1.0	1	247	4	2	2	247	493.5	B3	59	True	B	0	3/4	2.5	False	0	Cello	1	247	2.0	367	I	False	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	I	True	5
1974	2	987.0	987	1.0	1	247	4	2	2	247	493.5	B2	47	True	B	0	3/4	2.5	False	0	Cello	1	247	2.0	367	I	False	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	I	True	5
1976	4	988.0	988	2.0	2	248	4	2	2	248	494.0	B5	83	True	B	0	0	1.0	True	1	Cello	1	248	2.0	368	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	5
1976	4	988.0	988	2.0	2	248	4	2	2	248	494.0	B4	71	True	B	0	0	1.0	True	1	Cello	1	248	2.0	368	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	5
1976	2	988.0	988	1.0	1	248	4	2	2	248	494.0	E3	52	True	E	0	0	1.0	True	1	Cello	1	248	2.0	368	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1976	2	988.0	988	1.0	1	248	4	2	2	248	494.0	E2	40	True	E	0	0	1.0	True	1	Cello	1	248	2.0	368	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1978	2	989.0	989	1.0	1	248	4	2	2	248	494.5	E4	64	True	E	0	1/4	1.5	False	0	Cello	1	248	2.0	368	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1978	2	989.0	989	1.0	1	248	4	2	2	248	494.5	E3	52	True	E	0	1/4	1.5	False	0	Cello	1	248	2.0	368	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1980	2	990.0	990	1.0	1	248	4	2	2	248	495.0	E6	88	True	E	0	1/2	2.0	True	2	Cello	1	248	2.0	369	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	1
1980	2	990.0	990	1.0	1	248	4	2	2	248	495.0	E5	76	True	E	0	1/2	2.0	True	2	Cello	1	248	2.0	369	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	1
1980	2	990.0	990	1.0	1	248	4	2	2	248	495.0	B3	59	True	B	0	1/2	2.0	True	2	Cello	1	248	2.0	369	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	5
1980	2	990.0	990	1.0	1	248	4	2	2	248	495.0	B2	47	True	B	0	1/2	2.0	True	2	Cello	1	248	2.0	369	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	5
1982	2	991.0	991	1.0	1	248	4	2	2	248	495.5	B3	59	True	B	0	3/4	2.5	False	0	Cello	1	248	2.0	369	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	5
1982	2	991.0	991	1.0	1	248	4	2	2	248	495.5	B2	47	True	B	0	3/4	2.5	False	0	Cello	1	248	2.0	369	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	5
1984	4	992.0	992	2.0	2	249	4	2	2	249	496.0	G#4	68	True	G	1	0	1.0	True	1	Cello	1	249	2.0	370	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	3
1984	4	992.0	992	2.0	2	249	4	2	2	249	496.0	G#3	56	True	G	1	0	1.0	True	1	Cello	1	249	2.0	370	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	3
1984	2	992.0	992	1.0	1	249	4	2	2	249	496.0	E3	52	True	E	0	0	1.0	True	1	Cello	1	249	2.0	370	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1984	2	992.0	992	1.0	1	249	4	2	2	249	496.0	E2	40	True	E	0	0	1.0	True	1	Cello	1	249	2.0	370	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1986	2	993.0	993	1.0	1	249	4	2	2	249	496.5	E4	64	True	E	0	1/4	1.5	False	0	Cello	1	249	2.0	370	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1986	2	993.0	993	1.0	1	249	4	2	2	249	496.5	E3	52	True	E	0	1/4	1.5	False	0	Cello	1	249	2.0	370	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1988	4	994.0	994	2.0	2	249	4	2	2	249	497.0	A4	69	True	A	0	1/2	2.0	True	2	Cello	1	249	2.0	371	I	True	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	I	True	4
1988	4	994.0	994	2.0	2	249	4	2	2	249	497.0	A3	57	True	A	0	1/2	2.0	True	2	Cello	1	249	2.0	371	I	True	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	I	True	4
1988	2	994.0	994	1.0	1	249	4	2	2	249	497.0	B3	59	True	B	0	1/2	2.0	True	2	Cello	1	249	2.0	371	I	True	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	I	True	5
1988	2	994.0	994	1.0	1	249	4	2	2	249	497.0	B2	47	True	B	0	1/2	2.0	True	2	Cello	1	249	2.0	371	I	True	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	I	True	5
1990	2	995.0	995	1.0	1	249	4	2	2	249	497.5	B3	59	True	B	0	3/4	2.5	False	0	Cello	1	249	2.0	371	I	False	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	I	True	5
1990	2	995.0	995	1.0	1	249	4	2	2	249	497.5	B2	47	True	B	0	3/4	2.5	False	0	Cello	1	249	2.0	371	I	False	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	1	None	I	True	5
1992	4	996.0	996	2.0	2	250	4	2	2	250	498.0	B4	71	True	B	0	0	1.0	True	1	Cello	1	250	2.0	372	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	5
1992	4	996.0	996	2.0	2	250	4	2	2	250	498.0	B3	59	True	B	0	0	1.0	True	1	Cello	1	250	2.0	372	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	5
1992	2	996.0	996	1.0	1	250	4	2	2	250	498.0	E3	52	True	E	0	0	1.0	True	1	Cello	1	250	2.0	372	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1992	2	996.0	996	1.0	1	250	4	2	2	250	498.0	E2	40	True	E	0	0	1.0	True	1	Cello	1	250	2.0	372	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1994	2	997.0	997	1.0	1	250	4	2	2	250	498.5	E4	64	True	E	0	1/4	1.5	False	0	Cello	1	250	2.0	372	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1994	2	997.0	997	1.0	1	250	4	2	2	250	498.5	E3	52	True	E	0	1/4	1.5	False	0	Cello	1	250	2.0	372	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
1996	4	998.0	998	2.0	2	250	4	2	2	250	499.0	E5	76	True	E	0	1/2	2.0	True	2	Cello	1	250	2.0	373	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	1
1996	4	998.0	998	2.0	2	250	4	2	2	250	499.0	E4	64	True	E	0	1/2	2.0	True	2	Cello	1	250	2.0	373	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	1
1996	2	998.0	998	1.0	1	250	4	2	2	250	499.0	B3	59	True	B	0	1/2	2.0	True	2	Cello	1	250	2.0	373	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	5
1996	2	998.0	998	1.0	1	250	4	2	2	250	499.0	B2	47	True	B	0	1/2	2.0	True	2	Cello	1	250	2.0	373	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	5
1998	2	999.0	999	1.0	1	250	4	2	2	250	499.5	B3	59	True	B	0	3/4	2.5	False	0	Cello	1	250	2.0	373	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	5
1998	2	999.0	999	1.0	1	250	4	2	2	250	499.5	B2	47	True	B	0	3/4	2.5	False	0	Cello	1	250	2.0	373	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	5
2000	2	1000.0	1000	1.0	1	251	4	2	2	251	500.0	F#5	78	True	F	1	0	1.0	True	1	Cello	1	251	4.0	374	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	2
2000	2	1000.0	1000	1.0	1	251	4	2	2	251	500.0	F#4	66	True	F	1	0	1.0	True	1	Cello	1	251	4.0	374	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	2
2000	2	1000.0	1000	1.0	1	251	4	2	2	251	500.0	E3	52	True	E	0	0	1.0	True	1	Cello	1	251	4.0	374	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
2000	2	1000.0	1000	1.0	1	251	4	2	2	251	500.0	E2	40	True	E	0	0	1.0	True	1	Cello	1	251	4.0	374	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
